Audio File,Level1_mean,Level1_std,Level1_entropy,Level1_energy,Level2_mean,Level2_std,Level2_entropy,Level2_energy,Level3_mean,Level3_std,Level3_entropy,Level3_energy,Level4_mean,Level4_std,Level4_entropy,Level4_energy,Label
wav10s_00284.wav,-0.00011885516,0.67982036,5.7144143896175805,25479.107,0.0006601332,0.12445496,4.498111884142126,853.9501,4.2905514e-05,0.06295933,3.6247223006125293,437.03754,-2.355657e-05,0.027936501,3.4380098403800856,172.09207,0
wav10s_00285.wav,0.0008994203,0.6937629,5.728495498623907,26534.98,-8.9082714e-05,0.12147579,4.529301073708948,813.53375,-0.00038398072,0.08048135,3.7359901400135334,714.16516,-1.6229607e-05,0.034492683,3.2491466036102787,262.34366,0
wav10s_00286.wav,0.00062973914,0.6580753,5.712843148322962,23875.219,-0.00010518786,0.11175849,4.264593608663158,688.58466,1.739014e-05,0.053785075,3.4470683062654763,318.94946,2.3884992e-05,0.022951037,2.8280912648033962,116.15064,0
wav10s_00287.wav,-0.00017956755,0.58194,5.4578367340128455,18670.344,-0.0002660565,0.08459266,3.8291246557178664,394.51685,-6.099762e-06,0.0375973,2.911656364331176,155.8517,-2.3193412e-05,0.012387503,2.683424973208707,33.836514,0
wav10s_00288.wav,-0.00013093255,0.62608737,5.606016461331877,21610.545,-6.339586e-05,0.08705464,3.7152922515434037,417.81113,1.9471607e-05,0.036925588,2.7538180413716065,150.33264,-8.134983e-06,0.010436286,3.5821641697115965,24.016445,0
wav10s_00289.wav,-0.0009593743,0.64815813,5.62903632206404,23161.076,0.00022263904,0.08272916,3.7734412513132916,377.32562,3.0377243e-05,0.034854792,2.711366593196597,133.94412,-4.3220084e-06,0.010276994,3.346730685623432,23.288893,0
wav10s_00290.wav,0.00010255458,0.64309424,5.635262075190649,22800.541,-0.00020830036,0.078228205,3.366275880939948,337.38492,-2.950527e-06,0.050252594,3.1447719311895073,278.42947,-9.5143005e-06,0.02287604,2.8467292810944493,115.39266,0
wav10s_00291.wav,-0.00040105343,0.64260215,5.624619714788686,22765.662,-0.00025950727,0.0709164,3.189533540952424,277.265,-4.834247e-05,0.05025893,2.98047043414308,278.49997,-2.9453617e-05,0.02476145,3.2122866530620096,135.19768,0
wav10s_00292.wav,0.00014342811,0.67224956,5.693757642673245,24914.775,0.0003670864,0.08904222,3.5521934096099006,437.11444,-0.00014814595,0.070892334,3.6573818036354875,554.11365,-2.8248147e-05,0.032497227,3.5634137497844596,232.86783,0
wav10s_00293.wav,0.00050607993,0.68331736,5.736987390005913,25741.926,-0.0005149529,0.113456465,4.031257416048164,709.6813,-0.000100850055,0.08231343,3.7117206130810545,747.03406,-2.8534396e-06,0.034690175,3.3569242318202512,265.35638,0
